distribuidor,filial_anterior,cod_vend1,nome_vend1,celula,cliente,cnpj,razao,fantasia,endereco,bairro,cidade,micro_regiao,meso_regiao,estado,regiao,cep,ibm_cliente,clube_status,tipo_cliente,banding,cod_seg,nome_seg,emissao,mes,ano,ano_mes,dt_entrega,produto,descricao,classe,familia,tier,aplicacao,origem_prod,tipo_sh,volume,cfop,numero_nf,serie,quantidade,vol_total,fat_bruto,fat_liquido,liquido_shell,custo,ibm_distribuidor,tipo_global,ibm_shell,embalagem,cod_vend2,armazem,grupo_alvorada,rede_top,segmentacao,troca_oleo,pitstop,cod_supervisor,nome_supervisor,cod_gerente,nome_gerente,combo_descri,combo_cod,peso_bruto,transportadora,custo_repo,cod_ibge,cond_pgto,prazo_med,tipo_prod1
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00100301,39714597000503,UBINAN DISTRIBUIDORA DERIVADOS DE PETROL,UBINAN DISTRIBUIDORA,RUA GOVERNADOR MARIO COVAS 5445 KM 26464,PLANALTO CARAPINA,SERRA,,,ES,,29162703,,OK,B2C,P,RORO,OUTROS REVENDEDORES,03/05/2024,05,2024,2024M05,07/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016245,001,3,36.0,788.4,715.47,0,473.28,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.572,000003 - NOSSO CARRO,0,05002,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00100301,39714597000503,UBINAN DISTRIBUIDORA DERIVADOS DE PETROL,UBINAN DISTRIBUIDORA,RUA GOVERNADOR MARIO COVAS 5445 KM 26464,PLANALTO CARAPINA,SERRA,,,ES,,29162703,,OK,B2C,P,RORO,OUTROS REVENDEDORES,03/05/2024,05,2024,2024M05,07/05/2024,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016245,001,3,36.0,1259.64,1143.13,0,668.3,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.28,000003 - NOSSO CARRO,0,05002,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00100301,39714597000503,UBINAN DISTRIBUIDORA DERIVADOS DE PETROL,UBINAN DISTRIBUIDORA,RUA GOVERNADOR MARIO COVAS 5445 KM 26464,PLANALTO CARAPINA,SERRA,,,ES,,29162703,,OK,B2C,P,RORO,OUTROS REVENDEDORES,03/05/2024,05,2024,2024M05,07/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016245,001,5,60.0,1494.0,1355.8,0,830.89,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,05002,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00100301,39714597000503,UBINAN DISTRIBUIDORA DERIVADOS DE PETROL,UBINAN DISTRIBUIDORA,RUA GOVERNADOR MARIO COVAS 5445 KM 26464,PLANALTO CARAPINA,SERRA,,,ES,,29162703,,OK,B2C,P,RORO,OUTROS REVENDEDORES,03/05/2024,05,2024,2024M05,07/05/2024,43615905,HELIX ULTRA PROF AG 0W20 GF6A D1G3 12x1L,OLEO,HELIX,HELIX ULTRA PROF,consumer,Sint tico,Premium,12.0,5655,000016245,001,2,24.0,781.88,709.56,0,385.52,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000003 - NOSSO CARRO,0,05002,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250017,LORENA RAISA VALENTE,LORENA RAISA VALENTE,00405800,01465864000141,VITORIA MOTORS LTDA,MERCEDES,AVENIDA N SRA DA PENHA 1331,SANTA LUCIA,VITORIA,,,ES,,29056245,7000484,,FWS,,RAMB,CONCES AUTO MERCEDES,03/05/2024,05,2024,2024M05,  /  /    ,43345849,MB Synthetic 229.51 5W-30 (MB 229.51 MBQL2016),OLEO,MB,MB Synthetic 229.51,consumer,Mineral,Mainstream,209.0,5655,000016246,001,2,418.0,13489.06,12241.32,0,8744.16,005655,Mainstream,7005655,EMBALADO  ,,20,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,183.92,000003 - NOSSO CARRO,0,05309,Z30 - 30 DIAS,30,SH
Nacional,NACIONAL / MATRIZ / ES,250017,LORENA RAISA VALENTE,LORENA RAISA VALENTE,00004102,27227982000296,VENAC VEICULOS NACIONAIS LTDA,VENAC VEICULOS NACIO,RODOVIA BR 101 NORTE SN0 KM 141,CANIVETE,LINHARES,,,ES,,29909025,7005627,,FWS,,RCSC,CONCES CAM SCANIA,03/05/2024,05,2024,2024M05,  /  /    ,44935855,SCANIA OIL E7 ENGINE 15W-40 FR 20L,OLEO,SCANIA,SCANIA OIL E7 ENGINE,Transport,Mineral,Mainstream,20.0,5655,000016247,001,24,480.0,10010.16,9084.22,0,4853.64,005655,Mainstream,7005655,EMBALADO  ,,20,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,17.55,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03205,Z60 - 60 DIAS,60,SH
Nacional,NACIONAL / MATRIZ / ES,250017,LORENA RAISA VALENTE,LORENA RAISA VALENTE,00004102,27227982000296,VENAC VEICULOS NACIONAIS LTDA,VENAC VEICULOS NACIO,RODOVIA BR 101 NORTE SN0 KM 141,CANIVETE,LINHARES,,,ES,,29909025,7005627,,FWS,,RCSC,CONCES CAM SCANIA,03/05/2024,05,2024,2024M05,  /  /    ,44945809,SCANIA OIL LDF 3 10W40 NOVO TB 209L,OLEO,SCANIA,SCANIA OIL LDF 3 10W40,Transport,Sintetico,Mainstream,209.0,5655,000016247,001,10,2090.0,55470.5,50339.48,0,27895.96,005655,Mainstream,7005655,EMBALADO  ,,20,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,187.264,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03205,Z60 - 60 DIAS,60,SH
Nacional,NACIONAL / MATRIZ / ES,250017,LORENA RAISA VALENTE,LORENA RAISA VALENTE,00004102,27227982000296,VENAC VEICULOS NACIONAIS LTDA,VENAC VEICULOS NACIO,RODOVIA BR 101 NORTE SN0 KM 141,CANIVETE,LINHARES,,,ES,,29909025,7005627,,FWS,,RCSC,CONCES CAM SCANIA,03/05/2024,05,2024,2024M05,  /  /    ,52894817,GADUS S3 V220C 2 BD. 18 KG,GRAXAS,GADUS,GADUS S3,Industry Specialities,Mineral,Premium,18.0,5655,000016247,001,1,18.0,1013.43,919.69,0,475.11,005655,Premium,7005655,EMBALADO  ,,20,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,18.0,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,03205,Z60 - 60 DIAS,60,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00594501,04736270000116,AUTO PECAS E LAVAJATO DINO LTDA,AUTO PECAS DINO,RUA JOAQUIM RIBEIRO AUGUSTO DE CASTRO,CENTRO,GUARAPARI,,,ES,,29200160,,,B2C,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,07/05/2024,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016248,001,1,12.0,239.76,217.58,0,142.46,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00594501,04736270000116,AUTO PECAS E LAVAJATO DINO LTDA,AUTO PECAS DINO,RUA JOAQUIM RIBEIRO AUGUSTO DE CASTRO,CENTRO,GUARAPARI,,,ES,,29200160,,,B2C,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,07/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016248,001,3,36.0,788.4,715.48,0,473.28,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00594501,04736270000116,AUTO PECAS E LAVAJATO DINO LTDA,AUTO PECAS DINO,RUA JOAQUIM RIBEIRO AUGUSTO DE CASTRO,CENTRO,GUARAPARI,,,ES,,29200160,,,B2C,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,07/05/2024,41076905,HELIX HX8 PROFESSIONAL AV 5W40 CX 12X1L,OLEO,HELIX,HELIX HX8,Consumer,Sintetico,Premium,12.0,5655,000016248,001,3,36.0,1259.64,1143.12,0,668.29,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.28,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00594501,04736270000116,AUTO PECAS E LAVAJATO DINO LTDA,AUTO PECAS DINO,RUA JOAQUIM RIBEIRO AUGUSTO DE CASTRO,CENTRO,GUARAPARI,,,ES,,29200160,,,B2C,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,07/05/2024,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016248,001,3,36.0,1234.8,1120.58,0,630.8,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00594501,04736270000116,AUTO PECAS E LAVAJATO DINO LTDA,AUTO PECAS DINO,RUA JOAQUIM RIBEIRO AUGUSTO DE CASTRO,CENTRO,GUARAPARI,,,ES,,29200160,,,B2C,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,07/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016248,001,4,48.0,1195.2,1084.65,0,664.71,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00594501,04736270000116,AUTO PECAS E LAVAJATO DINO LTDA,AUTO PECAS DINO,RUA JOAQUIM RIBEIRO AUGUSTO DE CASTRO,CENTRO,GUARAPARI,,,ES,,29200160,,,B2C,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,07/05/2024,41077905,HELIX HX8 PROFESSIONAL AF 5W30 CX 12X1L,OLEO,HELIX,HELIX HX8,-,Sintetico,Premium,12.0,5655,000016248,001,1,12.0,384.49,348.92,0,198.71,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.511,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250019,CARLOS IAN RAMOS CARNEIRO,CARLOS IAN RAMOS CARNEIRO,00594501,04736270000116,AUTO PECAS E LAVAJATO DINO LTDA,AUTO PECAS DINO,RUA JOAQUIM RIBEIRO AUGUSTO DE CASTRO,CENTRO,GUARAPARI,,,ES,,29200160,,,B2C,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,07/05/2024,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5655,000016248,001,1,12.0,249.0,225.96,0,138.31,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.68,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,02405,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250015,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,CAMILLA TAMIRIS DA SILVA TRIGUEIRO,00505000,31377350000103,PANTERA DISTRIBUIDORA DE PECAS LTDA,GF DISTRIBUIDORA DE,ROD ENGENHEIRO FABIANO VIVACQUA 517,MARBRASA,CACHOEIRO DE ITAPEMIRIM,,,ES,,29313656,,OK,B2C,M,RATV,AUTOPECAS VEICULOS,03/05/2024,05,2024,2024M05,07/05/2024,44423855,RIMULA R6 MS 10W40 FR 20L,OLEO,RIMULA,RIMULA R6M,Transport,Sint tico,Premium,20.0,5655,000016249,001,10,200.0,4999.0,4536.6,0,2828.63,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,M,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,17.068,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,01209,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00849200,05871097000121,PERFORMANCE CENTRO AUTOMOTIVO LTDA,PERFORMANCE CENTRO A,AV DESEMBARGADOR MARIO DA SILVA NUNES N�972,JARDIM LIMOEIRO,SERRA,,,ES,,29164044,,OK,B2C,,RATV,AUTOPECAS VEICULOS,03/05/2024,05,2024,2024M05,03/05/2024,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016250,001,2,24.0,823.2,747.06,0,420.53,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.092,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,05002,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00849200,05871097000121,PERFORMANCE CENTRO AUTOMOTIVO LTDA,PERFORMANCE CENTRO A,AV DESEMBARGADOR MARIO DA SILVA NUNES N�972,JARDIM LIMOEIRO,SERRA,,,ES,,29164044,,OK,B2C,,RATV,AUTOPECAS VEICULOS,03/05/2024,05,2024,2024M05,03/05/2024,43135905,HELIX HX8 SP GF6 5W-30 CX 12X1L NEW,OLEO,HELIX,HELIX HX8 SP,consumer,Sint tico,Premium,12.0,5655,000016250,001,2,24.0,597.6,542.32,0,332.35,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,05002,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250022,JESSICA SOUZA MEDEIROS,JESSICA SOUZA MEDEIROS,00922200,01557724571,CLEIDE DA CRUZ BRITO,CLEIDE DA CRUZ BRITO,AV REGIAO SUDESTE 949,SERRA,SERRA,,,ES,,29166200,,,B2C,,ROMA,OFICINAS DE AUTOMOVEIS,03/05/2024,05,2024,2024M05,03/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5656,000016251,001,1,12.0,262.8,238.49,0,157.76,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.572,000003 - NOSSO CARRO,0,05002,018 - C/APRESENTACAO,1,SH
Nacional,NACIONAL / MATRIZ / ES,250027,RODRIGO GOMES,RODRIGO GOMES,00714300,28932846000340,INDUSTRIA DE MARMORES ITALVA LTDA,INDUSTRIA DE MARMORE,ROD JOSE ZAMPIROLLI A ALTO GIRONDA,DISTRITO DE GIRONDA,CACHOEIRO DE ITAPEMIRIM,,,ES,,29326000,,,B2B,,CINR,IND MINERACAO,03/05/2024,05,2024,2024M05,07/05/2024,45276809,SPIRAX S2 A 85W-140 TB 209L,OLEO,SPIRAX,SPIRAX S2,Transport,Mineral,Mainstream,209.0,5655,000016252,001,1,209.0,4701.4,4266.52,0,2584.21,005654,Mainstream,7005654,EMBALADO  ,250024,01,0,Nao,,,,250014,RODRIGO LAZARO,250002,WANDERSON CASTIGLIONI,,,189.1,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,01209,042 - 30/60/90/120DDL,75,SH
Nacional,NACIONAL / MATRIZ / ES,250027,RODRIGO GOMES,RODRIGO GOMES,00733600,45076493000181,CM SOLUCOES OFFSHORE LTDA,CM SOLUCOES OFFSHORE,AV AFONSO PENA  N�423,Praia da Costa,VILA VELHA,,,ES,,29101443,,,B2B,,CINC,OUTRAS INDUSTRIAS,03/05/2024,05,2024,2024M05,06/05/2024,41110905,HELIX HX7 10W40 SP 12X1L,OLEO,HELIX,HELIX HX7,consumer,Sint tico,Premium,12.0,5655,000016253,001,4,48.0,1279.24,1160.91,0,646.59,005654,Premium,7005654,EMBALADO  ,250024,01,0,Nao,,,,250014,RODRIGO LAZARO,250002,WANDERSON CASTIGLIONI,,,10.56,000003 - NOSSO CARRO,0,05200,027 - 30 DDL,30,SH
Nacional,NACIONAL / MATRIZ / ES,250012,NUBIA SOUZA AZEVEDO,NUBIA SOUZA AZEVEDO,00878600,42175941000106,42.175.941 SIDNEY SPERANDIO DE ALMEIDA,42.175.941 SIDNEY SP,R ALVARES DE AZEVEDO 974,CIDADE DA BARRA,VILA VELHA,,,ES,,29124002,,,B2C,,RAUA,AUTOCENTRO / CENTRO AUTOM,03/05/2024,05,2024,2024M05,06/05/2024,43615905,HELIX ULTRA PROF AG 0W20 GF6A D1G3 12x1L,OLEO,HELIX,HELIX ULTRA PROF,consumer,Sint tico,Premium,12.0,5656,000016254,001,1,12.0,382.8,347.39,0,192.76,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.56,-,0,05200,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250017,LORENA RAISA VALENTE,LORENA RAISA VALENTE,00001805,01135999000572,PODIUM VEICULOS LTDA,PODIUM VEICULOS LTDA,ROD DO SOL SN0,PRAIA DE ITAPARICA,VILA VELHA,,,ES,,29102020,7021710,,FWS,,RAFI,CONCES AUTO FIAT,03/05/2024,05,2024,2024M05,06/05/2024,46129905,MOPAR MAXPRO SYNTHETIC 0W-30 CX 12X1L,OLEO,MOPAR,MOPAR MAXPRO,consumer,Mineral,Mainstream,12.0,5655,000016255,001,12,144.0,5502.6,4993.61,0,2551.24,005655,Mainstream,7005655,EMBALADO  ,,20,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000003 - NOSSO CARRO,0,05200,Z30 - 30 DIAS,30,SH
Nacional,NACIONAL / MATRIZ / ES,250012,NUBIA SOUZA AZEVEDO,NUBIA SOUZA AZEVEDO,00407200,05047110000122,MAC MAURO AUTO CENTER LTDA,SUMMER AUTO CENTER,AV SANTA LEOPOLDINA 1644,COQUEIRAL DE ITAPARICA,VILA VELHA,,,ES,,29102385,,,B2C,,RATV,AUTOPECAS VEICULOS,03/05/2024,05,2024,2024M05,06/05/2024,41098905,HELIX ULTRA ECT C2 5W30 CX 12X1L,OLEO,HELIX,HELIX ULTRA,consumer,Sint tico,Premium,12.0,5655,000016256,001,2,24.0,823.2,747.06,0,420.54,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,MIX CAIXA,HELIXM,10.092,000003 - NOSSO CARRO,0,05200,004 - 28/56/84 DD,56,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081803,27942085004502,COOPERATIVA AGROPECUARIA CENTRO SERRANA,COOPERATIVA AGROPECU,AV AGENOR LUIZ HERINGER,VILA NOVA,PINHEIROS,,,ES,,29980000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,08/05/2024,41064905,HELIX HX3 20W50 SL CX 12X1L,OLEO,HELIX,HELIX HX3,Consumer,Mineral,Mainstream,12.0,5655,000016257,001,3,36.0,719.28,652.74,0,427.38,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.692,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04104,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081803,27942085004502,COOPERATIVA AGROPECUARIA CENTRO SERRANA,COOPERATIVA AGROPECU,AV AGENOR LUIZ HERINGER,VILA NOVA,PINHEIROS,,,ES,,29980000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,08/05/2024,41074905,HELIX HX6 FLEX 15W40 SL CX 12X1L,OLEO,HELIX,HELIX HX6,Consumer,Semi Sintetico,Premium,12.0,5655,000016257,001,3,36.0,788.4,715.48,0,473.28,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,MIX CAIXA,HELIXM,10.572,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04104,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081803,27942085004502,COOPERATIVA AGROPECUARIA CENTRO SERRANA,COOPERATIVA AGROPECU,AV AGENOR LUIZ HERINGER,VILA NOVA,PINHEIROS,,,ES,,29980000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,08/05/2024,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5655,000016257,001,1,12.0,273.89,248.55,0,153.91,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04104,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250013,RAISA BRIDI,RAISA BRIDI,00081803,27942085004502,COOPERATIVA AGROPECUARIA CENTRO SERRANA,COOPERATIVA AGROPECU,AV AGENOR LUIZ HERINGER,VILA NOVA,PINHEIROS,,,ES,,29980000,,,VAREJO,,RPSH,POSTOS SHELL CIDADE,03/05/2024,05,2024,2024M05,08/05/2024,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5655,000016257,001,1,12.0,249.0,225.98,0,138.31,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,,,,250002,WANDERSON CASTIGLIONI,250001,Roney Perin da Cruz,,,10.68,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04104,006 - 28/42/56 DD,42,SH
Nacional,NACIONAL / MATRIZ / ES,250011,VALTENOR GOMES BARRETO,VALTENOR GOMES BARRETO,00305901,23900565000120,HELIO GOMES FERREIRA 65249267734,NIK MOTOS  PECAS E,R SAO MATEUS 242,BOA VISTA,PEDRO CANARIO,,,ES,,29970000,,OK,B2C,P,RATM,AUTOPECAS MOTOCICLETAS,03/05/2024,05,2024,2024M05,08/05/2024,45297905,ADVANCE 4T AX5 20W-50 SL/ MA CX. 12X1L,OLEO,ADVANC,ADVANCE 4T AX5,Consumer,Mineral,Mainstream,12.0,5656,000016258,001,2,24.0,498.0,451.93,0,276.62,005654,Mainstream,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.68,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04054,003 - 30/60/90 DD,68,SH
Nacional,NACIONAL / MATRIZ / ES,250011,VALTENOR GOMES BARRETO,VALTENOR GOMES BARRETO,00305901,23900565000120,HELIO GOMES FERREIRA 65249267734,NIK MOTOS  PECAS E,R SAO MATEUS 242,BOA VISTA,PEDRO CANARIO,,,ES,,29970000,,OK,B2C,P,RATM,AUTOPECAS MOTOCICLETAS,03/05/2024,05,2024,2024M05,08/05/2024,44770905,ADVANCE 4T AX6 10W-30 (SL/MA2) CX 12X1L,OLEO,ADVANC,ADVANCE 4T AX6,Engine Oils - Motorcycle,Sint tico,Premium,12.0,5656,000016258,001,2,24.0,547.2,496.58,0,307.82,005654,Premium,7005654,EMBALADO  ,,01,0,Nao,P,,,250005,NILO SEGAL,250002,WANDERSON CASTIGLIONI,,,10.56,000002 - TRANSCHERRER TRANSPORTADORA LTDA,0,04054,003 - 30/60/90 DD,68,SH
